is_holiday,air_pollution_index,temperature,rain_p_h,visibility_in_miles,time_of_day,traffic_condition
1,96.6,21.0,3.3,8.3,1,1
1,157.7,39.1,19.4,3.0,1,1
0,310.4,31.3,21.7,8.2,1,1
1,187.2,31.9,31.3,3.6,2,1
0,89.3,26.0,47.6,8.5,2,1
0,279.0,38.0,29.1,8.2,1,1
1,64.3,32.3,41.0,9.6,2,1
0,90.2,31.8,46.6,3.0,2,1
1,67.2,22.2,4.5,3.0,2,1
0,357.5,36.2,25.7,3.1,2,1
0,147.4,24.8,11.3,3.0,2,1
1,178.9,26.0,46.7,9.2,1,1
0,172.1,18.6,14.4,6.5,1,1
1,68.2,17.2,49.7,6.7,2,1
0,178.0,21.2,32.9,3.9,1,1
1,341.4,29.5,47.6,6.6,2,1
0,262.4,21.9,49.1,3.0,2,1
1,149.4,33.5,14.6,8.4,1,1
1,325.2,36.4,47.2,3.0,2,1
0,276.8,25.2,27.9,3.0,1,1
1,240.2,34.7,38.4,3.0,2,1
0,348.0,24.7,4.3,3.0,1,1
0,252.6,18.1,37.7,3.0,2,1
0,344.2,30.2,32.7,8.8,2,1
1,321.4,23.2,31.1,3.0,2,1
1,196.8,28.8,22.9,9.8,1,1
1,99.8,29.4,22.4,8.2,1,1
1,87.6,38.2,2.4,3.0,2,1
0,355.4,38.6,47.0,4.2,2,1
1,93.5,34.4,2.8,9.2,2,1
0,267.8,36.8,0.3,3.3,2,1
0,301.9,35.3,33.5,6.2,1,1
0,305.4,16.3,9.6,4.2,1,1
1,290.2,32.1,25.9,8.5,2,1
0,150.8,19.5,11.6,3.0,1,1
0,199.0,33.2,22.7,6.7,1,1
0,77.9,27.2,48.9,6.9,2,1
0,247.8,33.1,9.6,9.5,2,1
1,124.9,18.3,49.3,5.3,2,1
1,122.9,32.1,34.4,6.3,1,1
0,200.3,24.6,46.3,9.3,1,1
1,81.5,37.5,7.0,3.7,1,1
0,166.4,21.4,7.2,3.0,1,1
0,311.8,39.6,23.2,9.8,1,1
1,262.4,27.1,46.5,5.7,2,1
0,195.2,15.4,11.5,3.0,1,1
1,326.5,28.4,13.4,3.0,2,1
0,259.2,32.3,22.3,7.9,1,1
0,71.0,32.8,37.4,3.0,2,1
0,296.4,33.6,44.4,9.9,1,1
1,106.3,23.0,0.4,3.0,2,1
0,209.9,16.3,4.4,9.6,2,1
1,322.1,36.9,35.4,6.9,2,1
1,298.0,24.5,3.4,5.5,1,1
1,184.2,18.0,11.9,4.6,2,1
1,85.4,29.4,42.2,3.0,1,1
1,179.6,29.4,3.4,8.0,2,1
0,158.0,33.0,4.7,3.1,2,1
0,330.0,29.1,38.4,4.8,1,1
0,220.7,27.3,45.2,7.0,1,1
1,214.7,15.7,46.7,4.8,2,1
1,173.4,22.9,12.7,9.5,2,1
1,332.2,20.7,21.6,4.4,1,1
1,196.4,16.4,2.4,5.1,2,1
0,241.7,35.3,7.5,5.3,2,1
1,244.4,21.6,48.0,3.0,1,1
1,99.8,23.2,16.1,9.9,2,1
1,230.2,32.8,40.5,5.5,1,1
0,130.7,38.6,36.0,6.7,1,1
1,280.8,33.7,21.4,5.1,2,1
0,331.6,27.2,30.8,9.2,2,1
0,342.7,36.6,26.0,3.0,2,1
1,261.0,31.3,16.6,7.7,2,1
0,245.6,20.5,26.0,3.0,2,1
1,297.2,25.1,8.7,5.5,2,1
0,189.6,28.8,35.0,7.3,1,1
0,247.4,39.7,22.7,3.0,2,1
0,105.0,17.9,39.9,3.0,2,1
0,242.2,24.0,26.7,8.3,1,1
0,282.5,28.3,42.1,7.8,2,1
1,121.2,35.4,33.7,9.9,2,1
0,278.9,33.2,48.3,3.0,2,1
0,274.6,18.6,28.1,3.2,1,1
1,195.2,29.1,26.5,6.4,1,1
1,332.8,33.2,18.8,4.6,1,1
1,241.3,34.0,9.9,7.4,1,1
1,78.7,28.1,34.4,7.9,2,1
1,258.6,35.3,46.7,6.7,2,1
0,328.7,24.8,32.6,9.8,2,1
1,89.5,27.8,36.5,9.4,1,1
1,307.2,35.5,28.8,8.1,1,1
0,257.0,34.8,27.5,7.6,1,1
1,220.4,30.9,19.6,3.6,1,1
0,106.4,31.5,22.1,4.4,1,1
0,351.4,30.4,20.8,7.8,1,1
0,247.7,20.7,10.0,3.0,2,1
1,164.9,36.6,1.3,4.2,2,1
1,120.2,20.9,24.0,4.2,2,1
1,109.7,27.4,27.7,8.5,2,1
0,230.9,35.5,17.8,8.4,1,1
0,249.7,28.2,22.9,7.9,2,1
1,140.8,29.5,23.0,3.0,2,1
0,82.3,20.6,36.2,3.0,1,1
0,224.0,37.0,29.5,3.5,1,1
0,326.2,32.0,36.0,6.2,1,1
0,315.4,39.2,37.1,4.7,2,1
1,277.4,15.8,8.8,8.3,2,1
0,80.3,27.5,15.2,3.9,1,1
1,109.6,39.1,3.1,6.0,2,1
1,151.4,35.3,39.1,9.8,2,1
1,98.0,23.2,7.2,8.0,2,1
0,233.6,18.9,11.5,8.4,2,1
0,338.5,31.1,47.8,9.8,2,1
0,264.1,33.6,2.7,7.4,2,1
0,240.8,22.6,40.8,7.5,1,1
0,204.5,26.2,35.4,6.1,1,1
0,234.7,27.7,25.4,9.0,1,1
1,77.6,36.2,14.1,5.0,2,1
0,323.3,29.8,9.5,8.8,2,1
0,100.8,30.7,33.6,8.2,1,1
0,135.5,22.4,49.9,3.0,1,1
0,245.9,31.4,20.0,7.1,1,1
1,173.6,34.4,7.6,8.5,1,1
1,118.6,37.8,41.6,3.6,1,1
1,312.2,23.2,47.0,5.5,2,1
1,340.0,29.3,41.3,3.3,1,1
0,99.6,23.3,28.9,7.3,1,1
0,215.8,39.7,14.7,3.1,1,1
0,134.2,27.7,9.4,3.0,2,1
0,344.2,33.7,39.8,8.0,2,1
1,256.3,28.9,47.9,9.6,2,1
0,278.0,15.4,27.2,3.0,2,1
1,191.5,36.1,32.1,6.5,1,1
0,289.0,36.9,16.6,4.8,2,1
0,276.6,25.2,40.1,5.7,2,1
1,101.0,37.6,22.4,8.4,2,1
1,194.2,18.3,6.3,9.7,1,1
1,87.1,16.5,3.1,8.5,2,1
0,294.1,17.4,37.2,7.1,1,1
0,254.8,27.8,19.7,8.6,2,1
1,356.6,18.9,29.1,6.9,2,1
0,306.6,15.3,19.7,3.0,2,1
0,115.0,37.9,37.7,9.5,1,1
0,247.8,30.0,47.8,7.3,1,1
0,297.0,20.2,6.5,3.0,1,1
1,154.8,24.3,31.3,9.4,2,1
1,81.1,20.2,19.0,3.7,1,1
1,304.0,29.7,12.4,5.9,1,1
0,312.6,28.9,44.1,3.6,1,1
0,110.5,18.9,42.1,4.2,1,1
0,143.9,20.8,10.3,6.1,2,1
0,151.0,15.6,25.7,7.8,1,1
0,87.1,28.9,20.1,7.6,2,1
0,116.2,37.0,42.8,3.0,1,1
1,139.8,24.4,1.9,7.9,2,1
1,83.2,38.1,49.9,6.5,2,1
0,266.6,33.2,18.5,6.0,2,1
1,191.2,33.7,11.0,4.1,2,1
0,267.5,32.8,19.9,3.0,2,1
0,278.0,23.6,0.2,4.6,1,1
0,73.0,35.9,44.3,4.7,2,1
0,207.7,30.3,42.7,7.5,2,1
0,209.8,16.5,14.1,7.0,2,1
1,309.4,21.4,12.9,3.0,2,1
0,312.5,37.3,22.9,3.9,1,1
1,116.8,37.4,44.6,5.8,1,1
0,280.6,30.2,24.8,7.4,1,1
0,67.0,17.9,25.2,5.9,2,1
1,356.0,38.7,45.7,3.0,2,1
0,188.3,25.1,25.1,9.0,2,1
1,129.2,22.7,22.6,3.0,2,1
1,165.8,22.0,7.5,4.5,2,1
1,342.2,20.4,5.1,7.0,1,1
0,329.2,38.2,12.2,3.0,1,1
1,63.1,15.6,2.9,7.4,2,1
1,266.8,22.6,37.4,9.8,1,1
1,233.4,36.6,48.4,7.9,1,1
0,86.8,24.9,43.2,5.8,1,1
1,280.9,21.3,21.0,3.0,2,1
1,345.5,39.5,9.9,4.7,1,1
0,267.4,36.9,8.5,3.0,1,1
1,220.6,18.6,25.4,6.1,2,1
1,202.1,21.7,14.5,4.8,1,1
0,266.9,20.5,8.3,9.9,1,1
0,342.7,21.4,26.3,3.6,1,1
1,291.4,27.0,18.4,6.2,2,1
1,263.6,30.4,8.6,3.4,2,1
1,142.3,24.9,31.0,3.0,2,1
1,307.0,18.1,48.8,8.5,2,1
0,342.4,19.0,1.4,3.0,1,1
1,105.4,29.3,34.4,3.0,1,1
1,276.7,20.7,2.3,6.5,2,1
1,123.5,26.5,5.7,5.0,2,1
0,127.1,17.4,12.1,3.7,1,1
0,88.3,35.9,48.2,3.9,2,1
0,298.9,20.5,14.9,3.8,1,1
1,288.8,21.2,39.5,4.2,1,1
1,142.4,18.6,41.8,4.4,2,1
0,142.3,18.5,1.5,7.0,1,1
1,238.0,30.1,6.1,3.0,1,1
1,286.2,17.5,34.8,7.3,1,1
0,216.4,19.7,0.3,4.1,2,1
0,215.4,25.8,26.8,4.2,2,1
1,258.4,25.8,22.3,3.0,1,1
0,80.9,21.3,48.6,8.8,2,1
0,181.2,37.2,38.7,4.5,2,1
1,77.2,38.5,33.2,7.6,1,1
1,130.0,35.0,33.9,9.4,2,1
1,184.2,35.2,24.6,5.9,2,1
1,121.9,20.9,21.4,3.0,2,1
1,171.5,28.9,1.7,5.5,1,1
1,333.4,34.7,35.0,3.0,1,1
0,172.2,35.5,6.5,7.9,1,1
1,264.8,32.5,1.0,3.4,1,1
1,104.0,30.4,47.2,3.0,1,1
0,248.6,32.5,21.5,5.4,1,1
0,249.2,34.0,14.4,3.4,2,1
1,118.8,26.2,4.0,3.9,2,1
0,77.3,19.6,16.6,9.0,2,1
0,215.6,16.0,36.5,4.4,1,1
0,244.6,32.7,43.7,8.5,1,1
1,359.4,29.2,43.4,6.1,2,1
0,131.9,30.0,32.8,9.6,1,1
0,211.4,23.1,43.9,9.0,2,1
1,163.1,39.4,5.9,6.4,2,1
1,144.2,35.8,0.8,6.0,2,1
0,154.9,36.8,31.6,8.0,1,1
0,115.4,35.2,40.5,9.2,2,1
1,299.4,19.2,38.8,5.6,2,1
1,302.4,20.9,31.6,3.0,1,1
1,187.9,36.8,44.1,8.2,1,1
1,123.5,24.5,19.4,3.0,2,1
0,164.8,24.1,8.5,9.4,2,1
0,182.0,21.3,14.0,4.2,2,1
0,77.9,19.2,45.4,3.0,1,1
0,285.6,33.1,46.2,9.4,2,1
0,178.0,36.0,44.9,9.7,1,1
0,79.7,16.5,30.4,5.3,2,1
1,62.9,37.1,41.2,6.4,1,1
0,142.9,37.3,45.8,4.0,1,1
1,127.1,29.8,43.7,5.8,1,1
0,70.9,32.6,6.8,6.3,2,1
1,73.9,25.3,28.3,9.1,1,1
1,338.4,16.9,17.9,3.2,1,1
0,196.6,32.2,27.7,3.0,2,1
1,128.8,32.5,8.5,4.9,1,1
0,94.8,15.2,18.5,6.9,2,1
0,256.4,25.8,3.9,3.0,2,1
0,196.8,31.4,23.1,8.0,1,1
1,306.4,23.7,16.8,3.9,1,1
1,128.3,27.9,23.9,3.7,1,1
0,128.9,15.8,17.3,6.5,1,1
0,214.0,32.5,24.6,8.9,1,1
0,251.3,24.1,43.7,8.8,2,1
0,268.3,31.6,18.3,9.4,2,1
1,260.5,28.9,18.6,6.6,2,1
0,250.8,37.2,35.1,8.7,2,1
0,95.5,18.6,44.2,9.7,2,1
0,253.3,35.4,15.1,8.2,1,1
0,147.7,17.4,29.6,6.2,2,1
1,275.9,34.3,19.8,5.8,1,1
0,344.3,37.0,38.5,4.9,1,1
1,294.0,28.8,26.1,3.0,1,1
1,74.5,35.2,28.1,9.7,2,1
0,314.2,38.0,1.5,3.0,1,1
0,230.8,36.0,39.9,8.1,1,1
1,168.4,18.2,15.5,9.1,2,1
1,222.0,37.4,38.2,3.0,2,1
1,108.4,32.6,43.6,7.5,2,1
0,137.3,39.2,27.2,8.6,1,1
0,229.4,30.6,18.0,3.2,1,1
0,217.7,33.0,14.7,8.4,2,1
1,212.4,30.1,32.8,8.7,1,1
0,105.6,34.1,2.4,8.6,1,1
1,194.3,26.4,15.1,3.0,2,1
1,89.3,38.0,3.2,3.0,1,1
0,337.1,19.5,10.2,3.8,1,1
0,270.1,20.2,45.8,7.5,2,1
0,159.8,37.0,23.9,3.4,1,1
1,100.6,34.4,13.5,3.0,2,1
1,255.4,28.6,33.1,3.0,2,1
1,295.9,21.8,42.9,3.3,2,1
0,266.0,38.9,42.4,5.3,1,1
0,355.6,26.7,27.8,5.5,2,1
0,128.0,27.9,21.3,8.6,1,1
0,334.6,23.7,26.7,9.2,2,1
1,161.9,37.0,22.7,6.5,2,1
0,323.3,21.1,3.2,4.9,2,1
0,283.6,26.8,45.2,3.0,2,1
0,70.2,34.1,24.7,9.2,1,1
0,138.7,39.2,46.8,9.6,1,1
1,67.1,15.7,7.0,7.1,1,1
1,159.7,32.4,29.8,3.0,1,1
0,126.1,19.2,45.5,5.4,1,1
0,86.0,32.5,8.0,3.0,1,1
1,304.8,26.2,24.6,8.0,2,1
0,327.0,25.0,40.4,3.0,1,1
0,91.2,35.9,15.1,9.9,2,1
1,121.2,28.8,47.2,3.0,1,1
0,280.3,24.3,43.6,3.0,1,1
0,208.3,36.6,7.7,3.0,1,1
0,337.4,37.7,26.7,5.9,2,1
0,89.0,38.1,6.4,6.2,1,1
0,225.1,26.4,2.9,6.0,1,1
0,129.7,16.7,47.5,7.1,2,1
0,89.4,25.1,21.5,3.0,2,1
1,134.8,38.8,3.0,3.8,1,1
1,312.4,19.5,10.0,9.9,2,1
0,321.0,39.3,16.9,7.4,1,1
0,115.4,16.0,2.9,4.3,2,1
0,213.5,39.6,3.1,8.9,1,1
1,352.4,31.7,41.7,7.1,2,1
1,340.6,37.0,21.7,6.7,1,1
1,314.8,20.0,16.8,6.7,2,1
1,158.5,34.6,48.9,3.0,2,1
0,116.5,23.7,40.1,3.0,2,1
0,270.2,39.2,6.0,9.8,1,1
1,73.2,27.4,44.2,3.2,1,1
0,249.7,19.1,49.5,6.0,1,1
1,316.3,30.2,29.7,5.2,1,1
0,333.6,15.3,38.2,3.0,2,1
0,301.1,35.1,39.4,9.6,2,1
0,153.6,36.4,38.7,4.9,1,1
1,139.0,37.7,21.1,6.0,1,1
1,83.9,28.1,42.3,8.5,1,1
1,299.0,27.0,39.5,3.0,1,1
1,70.4,17.2,8.2,8.2,2,1
1,225.4,33.5,14.1,5.8,1,1
1,130.7,33.8,46.1,7.3,2,1
1,131.6,15.5,31.5,3.3,1,1
1,334.2,15.9,33.9,8.9,1,1
0,161.6,27.1,21.9,3.0,1,1
1,82.0,15.6,33.7,3.0,2,1
0,74.6,33.6,31.6,9.1,1,1
0,285.4,22.4,12.5,3.6,1,1
0,239.6,35.7,14.8,8.2,1,1
1,62.6,23.4,4.6,7.6,2,1
1,104.2,38.1,31.6,3.2,2,1
1,278.3,26.0,4.1,4.7,2,1
0,267.5,38.4,25.9,9.4,1,1
0,65.3,28.9,20.4,9.2,2,1
1,151.1,15.1,20.7,3.6,2,1
0,204.1,25.2,48.1,3.0,2,1
1,247.2,37.3,14.7,9.1,1,1
0,123.7,36.7,28.4,4.5,2,1
1,235.2,17.6,5.9,8.6,1,1
1,157.8,32.7,9.1,6.6,1,1
1,323.5,36.0,22.8,3.0,2,1
0,164.2,39.0,0.5,6.6,2,1
0,145.6,25.2,18.5,4.9,2,1
0,237.2,24.0,26.1,7.3,2,1
0,339.7,15.7,5.6,6.1,2,1
0,147.0,35.2,38.1,7.9,2,1
1,335.6,22.1,5.0,8.4,1,1
0,90.6,26.7,25.0,4.8,1,1
1,147.5,39.4,37.6,8.4,2,1
1,265.0,21.8,32.5,8.7,1,1
0,291.2,21.1,39.8,3.0,2,1
0,134.2,26.0,41.4,5.3,2,1
1,270.4,35.0,44.2,7.9,2,1
0,143.4,21.4,22.4,3.9,2,1
1,265.8,35.6,17.4,9.2,1,1
1,348.0,29.8,21.9,3.0,2,1
0,120.7,39.9,14.9,4.7,2,1
0,114.0,19.6,38.4,5.9,2,1
1,324.6,38.8,16.5,6.0,1,1
1,263.3,37.9,7.4,5.8,2,1
1,116.4,22.5,2.5,7.3,1,1
1,76.6,20.6,5.4,3.0,2,1
1,99.4,36.9,24.1,3.0,1,1
0,202.8,36.4,24.5,5.0,2,1
1,110.4,21.1,9.6,3.0,2,1
0,77.8,28.4,30.4,3.0,1,1
0,237.7,26.9,11.2,5.7,1,1
1,146.6,28.3,44.2,3.0,2,1
1,301.0,32.5,2.8,8.4,1,1
1,149.8,17.9,26.8,4.7,1,1
1,296.6,38.4,23.4,3.0,1,1
1,96.0,26.8,20.3,3.0,2,1
1,309.4,33.2,29.9,4.0,2,1
0,278.0,25.0,36.4,3.2,1,1
0,240.1,19.7,43.8,5.9,2,1
1,302.4,15.0,49.0,7.8,2,1
0,304.3,28.0,41.3,8.0,1,1
1,73.8,36.5,18.1,6.1,2,1
0,248.0,33.9,36.4,3.7,2,1
1,261.0,22.5,7.3,3.0,2,1
0,338.2,28.5,22.8,6.5,1,1
0,186.6,31.6,25.3,6.9,2,1
0,106.8,26.8,1.7,7.6,2,1
0,292.4,23.7,46.3,4.7,1,1
0,353.2,23.0,31.9,7.0,2,1
0,107.2,18.9,33.8,3.0,2,1
1,306.7,36.0,3.2,9.9,2,1
0,179.9,39.7,27.4,9.8,1,1
1,314.2,36.4,1.9,3.0,2,1
1,198.2,19.3,8.6,9.1,2,1
1,60.1,28.7,14.7,4.5,2,1
1,150.7,18.5,48.9,3.0,2,1
1,155.4,20.8,38.2,4.0,2,1
1,166.3,22.1,22.2,4.9,1,1
1,286.2,37.1,1.5,3.0,1,1
1,181.4,22.7,12.4,6.2,1,1
0,359.9,36.6,32.0,3.0,1,1
0,319.3,32.7,20.1,4.2,2,1
1,349.3,23.1,29.7,3.0,1,1
1,279.4,15.1,3.3,9.2,2,1
0,176.6,17.2,40.0,5.7,2,1
1,282.4,34.0,19.6,4.0,2,1
1,61.7,27.9,44.3,6.8,1,1
1,103.0,37.7,12.8,4.4,2,1
0,82.1,18.2,12.2,9.2,1,1
1,230.3,38.3,33.1,5.3,2,1
1,109.3,15.1,5.6,5.3,2,1
0,324.1,37.9,25.3,8.2,1,1
0,111.5,36.9,26.2,3.0,2,1
0,132.0,22.2,48.0,3.0,1,1
0,108.1,17.0,37.5,4.9,1,1
0,178.0,38.0,38.0,3.0,1,1
0,313.7,33.5,6.3,7.2,2,1
0,291.8,27.3,44.8,10.0,2,1
1,222.8,26.1,47.5,10.0,1,1
1,219.4,36.9,21.4,5.8,1,1
1,187.7,38.6,23.3,8.7,2,1
0,82.0,36.9,16.4,3.0,2,1
1,169.8,28.5,26.6,5.8,2,1
1,230.8,18.2,39.0,8.1,1,1
1,300.7,29.2,4.5,9.6,2,1
0,204.7,25.0,16.5,9.0,1,1
1,143.0,28.0,11.2,7.7,1,1
1,327.2,25.2,29.9,4.6,1,1
1,127.2,33.2,48.7,7.1,2,1
1,73.6,38.3,15.4,7.9,2,1
0,127.4,16.5,46.9,4.2,2,1
1,244.0,31.8,1.3,9.8,2,1
0,354.2,23.2,44.2,3.6,1,1
1,180.5,36.7,17.0,8.3,2,1
1,252.5,32.8,10.2,5.1,2,1
0,174.1,21.1,45.1,3.0,1,1
1,235.3,18.3,4.8,5.5,2,1
1,209.8,15.3,24.7,5.5,2,1
0,121.8,25.8,22.0,5.8,1,1
0,121.7,35.5,48.7,6.3,2,1
0,64.8,17.6,47.6,3.0,1,1
1,251.0,27.0,28.3,7.4,1,1
0,341.8,38.0,27.6,9.2,1,1
1,190.6,24.1,47.1,7.9,2,1
1,297.6,31.3,12.7,3.0,2,1
0,200.0,15.1,17.4,7.9,1,1
1,138.0,16.7,31.7,3.3,1,1
1,73.7,18.4,34.8,3.0,2,1
1,135.5,32.6,19.9,8.2,1,1
0,112.3,25.6,34.9,8.8,2,1
1,179.3,35.1,26.5,3.0,1,1
1,124.4,35.4,40.4,8.7,2,1
1,357.5,16.6,21.9,3.0,2,1
1,308.5,34.5,12.0,7.0,1,1
1,309.0,31.2,10.1,3.0,1,1
1,322.3,17.8,44.4,4.0,2,1
1,108.7,21.2,23.1,5.5,1,1
0,61.7,28.3,12.8,6.6,2,1
0,157.3,27.2,7.6,8.2,1,1
0,246.7,35.1,36.1,6.8,2,1
0,343.8,33.3,20.6,5.6,2,1
0,190.3,22.3,15.4,8.2,1,1
1,246.4,21.5,13.3,4.9,1,1
0,124.1,38.6,37.5,9.8,1,1
1,349.7,37.3,14.6,3.0,2,1
1,219.4,30.3,46.5,6.0,1,1
0,338.0,16.8,2.0,3.0,2,1
0,190.9,32.0,33.4,9.7,1,1
1,110.3,39.3,33.1,3.9,2,1
0,342.1,31.2,37.0,7.1,1,1
0,181.6,26.8,5.8,5.0,1,1
1,352.3,31.5,47.9,3.0,1,1
0,211.2,36.9,10.9,8.4,2,1
0,283.7,24.2,29.8,3.1,1,1
1,94.7,31.2,48.1,9.0,2,1
1,164.0,30.6,39.7,3.0,2,1
0,126.7,38.5,35.3,4.1,1,1
0,145.4,30.2,41.7,8.1,2,1
1,264.8,30.8,24.0,3.0,2,1
1,350.4,28.9,5.6,4.8,1,1
1,245.6,34.8,36.7,7.1,1,1
0,264.7,22.5,14.1,4.1,2,1
1,199.6,33.5,10.4,9.1,2,1
0,131.6,25.8,8.3,9.9,1,1
0,85.1,25.6,35.5,4.4,2,1
1,263.6,37.9,20.2,3.0,2,1
1,136.1,16.9,4.6,8.0,1,1
0,265.3,32.3,31.2,7.8,2,1
0,337.6,32.6,0.4,8.4,2,1
0,80.2,39.5,45.3,3.0,2,1
0,220.6,23.4,38.9,3.0,1,1
1,167.0,35.7,29.8,8.0,1,1
1,130.3,23.1,45.7,4.0,1,1
0,328.8,16.0,8.4,9.9,1,1
1,136.1,29.8,45.9,3.8,1,1
0,350.4,39.5,27.9,9.8,2,1
1,171.8,28.8,15.6,3.3,2,1
0,138.0,19.6,13.9,9.7,1,1
0,264.4,30.8,21.4,5.5,1,1
1,302.2,31.6,46.1,3.0,1,1
0,148.4,35.1,8.2,8.8,2,1
1,278.6,39.7,24.2,8.8,2,1
0,190.2,36.1,33.7,6.2,1,1
1,206.3,36.3,21.0,3.8,2,1
0,150.0,24.9,34.4,5.8,2,1
0,344.0,29.6,10.4,3.1,2,1
0,138.1,28.9,26.2,7.5,1,1
1,349.6,38.8,4.9,3.0,1,1
1,338.9,39.9,45.8,5.4,1,1
0,103.9,24.8,26.3,6.8,1,1
0,65.6,37.8,20.5,8.4,1,1
0,187.3,38.3,34.9,7.8,2,1
1,285.6,38.3,35.0,4.2,1,1
0,168.5,38.7,3.0,5.9,2,1
1,137.3,18.5,25.3,4.7,1,1
1,307.7,26.7,34.9,7.7,1,1
0,241.6,28.3,28.7,3.0,2,1
0,280.0,18.9,25.0,5.1,2,1
0,64.8,15.7,6.2,8.3,2,1
1,264.5,24.9,39.1,9.7,1,1
0,339.8,21.3,26.2,8.1,1,1
1,220.8,37.7,18.9,3.2,1,1
1,243.1,25.3,8.2,3.0,2,1
1,121.4,18.6,22.2,6.5,2,1
0,214.6,33.0,18.4,7.9,1,1
1,304.1,22.7,34.9,5.1,1,1
0,164.3,38.8,5.7,3.0,2,1
1,236.5,30.8,14.1,7.9,2,1
0,351.5,18.5,22.3,5.0,2,1
1,125.3,39.9,3.7,5.9,1,1
1,312.0,34.2,0.7,5.3,1,1
1,82.0,35.6,0.7,6.2,1,1
1,193.6,26.4,7.9,3.0,2,1
1,106.1,39.7,22.2,4.0,1,1
0,129.7,34.4,10.3,6.3,2,1
0,118.0,22.0,26.6,8.8,2,1
1,60.7,33.8,38.8,7.8,2,1
1,77.3,17.4,32.5,3.0,2,1
1,165.0,32.0,45.1,6.0,1,1
1,133.7,17.1,19.8,5.1,1,1
0,234.1,38.9,40.2,5.1,2,1
1,180.4,37.5,44.1,3.0,2,1
1,136.6,29.5,45.5,9.0,2,1
1,229.8,35.5,47.7,7.8,1,1
0,106.2,32.7,43.4,5.4,2,1
0,81.6,38.7,35.2,3.0,2,1
1,179.3,26.3,24.6,9.8,1,1
0,293.8,31.4,45.3,5.1,1,1
1,141.2,26.6,13.7,6.5,2,1
1,174.7,18.2,28.7,9.3,2,1
0,336.4,30.8,32.8,3.0,2,1
1,92.4,26.7,35.4,9.6,2,1
1,151.9,35.2,45.0,4.3,1,1
1,157.8,15.4,9.7,8.5,2,1
0,125.5,23.5,18.0,5.8,2,1
0,281.4,33.2,32.0,3.3,1,1
1,205.0,34.8,47.8,6.3,1,1
1,79.3,21.6,43.0,5.9,2,1
0,86.3,37.3,1.0,4.9,1,1
0,169.7,38.5,22.3,4.8,2,1
0,80.0,18.7,4.1,3.0,2,1
1,134.5,33.6,18.9,4.5,1,1
0,306.7,26.0,11.0,3.0,2,1
1,181.8,31.2,27.5,9.8,1,1
1,169.2,20.5,20.6,5.1,2,1
0,173.5,21.0,18.0,3.0,2,1
1,148.7,21.3,9.4,7.7,2,1
1,317.3,36.4,32.8,5.1,2,1
0,68.8,19.6,8.9,5.1,1,1
1,235.7,39.6,8.9,7.5,2,1
1,235.8,27.0,18.2,3.0,2,1
0,275.9,30.0,6.4,4.9,1,1
1,106.2,33.1,17.0,6.3,2,1
0,104.6,15.2,2.2,4.0,2,1
0,219.0,23.1,7.5,4.5,2,1
0,143.4,24.4,21.1,3.0,1,1
1,67.8,16.1,21.9,9.4,2,1
0,197.5,17.7,32.8,5.3,1,1
0,301.6,34.1,32.9,3.9,1,1
1,145.7,39.7,38.8,3.0,2,1
0,234.6,24.6,20.0,6.8,2,1
1,256.3,15.3,6.3,4.9,1,1
0,154.0,23.7,49.5,3.0,1,1
0,193.4,34.0,2.7,5.3,2,1
0,321.1,39.4,35.5,9.4,1,1
0,172.1,38.9,3.2,10.0,2,1
0,164.4,16.0,5.1,3.2,1,1
0,231.1,16.7,7.2,4.5,2,1
0,124.3,25.1,8.2,3.0,1,1
0,351.6,17.3,13.8,5.1,1,1
1,166.9,19.8,6.2,5.5,2,1
1,231.4,27.5,35.4,5.2,1,1
0,165.0,25.5,5.8,6.9,2,1
0,108.4,26.4,22.4,6.2,2,1
0,356.2,33.4,0.7,9.6,1,1
1,158.8,15.3,16.1,6.9,1,1
1,86.6,15.8,4.3,8.6,2,1
0,297.0,19.6,14.3,3.0,2,1
0,337.4,21.5,22.2,3.9,2,1
1,226.8,25.2,31.2,5.3,2,1
1,300.6,28.3,35.1,9.6,1,1
0,112.9,18.9,11.0,5.7,2,1
0,273.6,28.2,25.0,6.4,2,1
1,123.0,29.8,9.5,9.4,2,1
1,302.2,26.6,22.6,6.5,2,1
1,243.4,25.6,28.7,6.8,2,1
0,258.6,20.0,37.8,9.4,2,1
1,114.2,28.2,43.0,3.0,1,1
1,193.0,24.1,32.9,7.7,2,1
0,329.0,24.1,40.1,7.1,2,1
1,231.0,28.9,29.3,3.0,2,1
0,357.5,38.4,3.0,9.1,2,1
0,114.6,23.5,8.2,8.2,2,1
1,269.0,19.4,41.8,7.4,2,1
0,159.1,36.7,3.3,7.2,2,1
0,243.1,24.7,21.5,6.4,1,1
0,347.4,33.6,31.4,6.5,2,1
1,273.4,33.1,25.8,8.6,2,1
0,350.6,36.9,32.5,6.9,2,1
1,67.7,32.2,9.5,3.1,2,1
0,257.6,36.9,41.0,8.9,1,1
0,345.5,24.1,14.0,6.4,2,1
0,310.0,39.5,6.9,5.8,2,1
1,193.0,25.1,48.4,6.9,2,1
0,99.4,30.1,26.8,3.0,2,1
0,257.0,19.8,28.9,9.4,1,1
1,232.7,21.1,40.3,4.5,1,1
1,193.6,30.0,29.2,6.2,1,1
1,307.4,36.8,30.0,4.9,2,1
1,65.5,19.8,28.8,8.2,1,1
1,227.3,31.3,43.3,6.5,1,1
