Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
7,2,54,9,12,10,85,1
7,2,18,5,0,11,34,1
8,3,16,3,1,11,31,1
8,3,18,2,1,13,34,1
8,3,12,2,1,17,32,1
8,3,17,4,1,15,37,1
8,3,20,1,1,10,32,1
8,3,19,0,1,13,33,1
8,3,10,3,0,14,27,1
8,3,17,5,1,17,40,1
8,3,16,1,0,11,28,1
8,3,69,18,0,12,99,1
8,3,85,9,4,11,109,1
8,3,133,28,31,3,195,4
8,3,108,39,34,5,186,4
8,3,101,12,48,1,162,3
8,3,145,11,29,1,186,4
8,3,112,33,29,3,177,4
8,3,111,18,32,4,165,3
8,3,133,39,44,2,218,4
8,3,115,34,37,5,191,4
8,3,135,35,38,3,211,4
8,3,142,40,28,3,213,4
8,3,124,11,27,2,164,3
8,3,122,29,31,5,187,4
8,3,42,25,37,12,116,3
8,3,81,25,40,20,166,3
8,3,84,9,31,17,141,3
8,3,111,18,29,16,174,4
8,3,145,12,24,8,189,4
8,3,118,17,28,8,171,4
8,3,145,20,47,8,220,4
8,3,140,25,46,10,221,4
8,3,120,35,43,7,205,4
8,3,126,24,31,7,188,4
8,3,106,22,43,5,176,4
8,3,137,40,28,9,214,4
8,3,108,40,25,6,179,4
8,3,135,15,50,6,206,4
8,3,121,21,49,8,199,4
8,3,56,14,14,31,115,3
8,3,16,5,0,14,35,1
8,3,18,5,1,15,39,1
8,3,10,5,0,14,29,1
9,4,18,3,0,14,35,1
9,4,11,2,0,12,25,1
9,4,17,1,1,13,32,1
9,4,12,3,0,17,32,1
9,4,12,0,1,16,29,1
9,4,71,22,5,2,100,1
9,4,62,12,3,18,95,1
9,4,141,30,31,1,203,4
9,4,126,31,33,2,192,4
9,4,112,26,30,4,172,4
9,4,112,12,38,4,166,3
9,4,144,14,33,4,195,4
9,4,127,13,36,1,177,4
9,4,146,10,44,5,205,4
9,4,146,22,26,4,198,4
9,4,101,10,48,5,164,3
9,4,150,20,43,0,213,4
9,4,110,35,45,2,192,4
9,4,139,15,28,2,184,4
9,4,99,17,32,7,155,3
9,4,54,1,35,26,116,3
9,4,26,16,13,16,71,1
9,4,99,18,39,19,175,4
9,4,62,23,38,19,142,3
9,4,35,20,10,8,73,1
9,4,53,21,6,11,91,1
9,4,99,16,38,7,160,3
9,4,86,21,31,18,156,3
9,4,79,28,35,13,155,3
9,4,146,25,33,8,212,4
9,4,116,24,36,6,182,4
9,4,107,14,44,5,170,4
9,4,115,20,27,9,171,4
9,4,113,23,43,6,185,4
9,4,102,20,31,5,158,3
9,4,138,27,21,7,193,4
9,4,146,13,38,9,206,4
9,4,139,33,41,7,220,4
9,4,130,24,48,9,211,4
9,4,135,31,34,8,208,4
9,4,109,23,14,26,172,4
9,4,67,19,11,8,105,1
9,4,61,14,10,5,90,1
9,4,91,5,12,34,142,3
9,4,14,3,1,15,33,1
